,Scenario,Country,Source,Sector,Level_1,Level_2,Level_3,unit,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
3362,S2_ChemSteel,Greece,Waste non-RES,Industry,Chemical industry,Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,69.237,130.597,183.189,223.258,255.804,278.749,294.192,301.589,383.138,389.53,353.23,305.828,259.221,217.315,180.749,150.936,122.666,96.53,73.884,60.255,50.835,42.908,36.588,42.824,33.82,26.533,19.648,12.94,6.959
3363,S2_ChemSteel,Greece,Waste non-RES,Industry,Chemical industry,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],12.718,15.641,16.597,16.673,16.042,15.377,15.227,15.178,14.777,14.246,13.83,13.333,13.051,12.685,12.311,12.236,12.085,11.295,10.548,9.578,8.752,7.654,6.524999999999999,5.551,4.418,3.502,2.758,2.137,1.634,1.234,0.004,0.003,0.002
3364,S2_ChemSteel,Greece,Waste non-RES,Industry,Engineering and other metal,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3365,S2_ChemSteel,Greece,Waste non-RES,Industry,Engineering and other metal,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,1.875,1.897,2.371,4.795,5.802,6.024,6.229,6.309,6.285,6.331,6.363,6.415999999999999,6.551,6.37,6.499,6.637,6.963,7.495,8.011000000000001,9.287,10.107,10.48,11.583,12.727,14.016,14.504,15.785,15.906,15.896,7.961,6.605,6.449999999999999
3366,S2_ChemSteel,Greece,Waste non-RES,Industry,"Food, drink and tobacco",Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3367,S2_ChemSteel,Greece,Waste non-RES,Industry,"Food, drink and tobacco",Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,192.761,203.281,261.981,516.847,602.8739999999999,635.3340000000001,659.818,663.6080000000001,665.5360000000001,665.75,664.808,662.125,674.202,680.384,702.802,723.352,774.186,834.718,892.071,950.299,1110.465,1259.743,1424.372,1592.075,1752.857,1991.226,2250.16,2548.215,2731.609,1800.142,1560.848,1494.03
3368,S2_ChemSteel,Greece,Waste non-RES,Industry,Iron and steel,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],-118.856,-111.965,-118.856,-97.731,-111.84,-118.856,-118.856,-118.856,-118.856,-118.856,-118.856,-118.856,-118.856,-118.856,-118.856,-118.856,-118.856,-118.856,-118.856,-118.856,-118.856,-118.856,-118.856,-118.856,-118.856,-118.247,-109.259,-105.552,-97.31,-89.856,-36.494,-28.093,-24.575
3369,S2_ChemSteel,Greece,Waste non-RES,Industry,Iron and steel,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],118.856,111.964,122.806,97.73,111.839,126.361,135.589,139.831,145.524,148.35,150.601,150.366,150.436,152.678,151.471,150.986,152.093,151.294,149.151,146.106,152.469,150.334,150.807,140.02,129.032,118.247,109.259,105.552,97.31,89.855,36.494,28.093,24.575
3370,S2_ChemSteel,Greece,Waste non-RES,Industry,Non-ferrous metals,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],-1449.593,-1442.672,-1378.482,-1329.145,-1360.968,-1338.025,-1294.283,-1212.592,-1130.896,-1060.192,-997.608,-938.965,-856.874,-767.616,-697.481,-639.91,-591.698,-546.779,-510.292,-473.705,-456.754,-433.787,-412.052,-344.26,-291.541,-249.451,-230.386,-218.233,-203.078,-191.255,-79.28,-54.228,-49.744
3371,S2_ChemSteel,Greece,Waste non-RES,Industry,Non-ferrous metals,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],1449.593,1442.672,1378.482,1329.145,1360.968,1338.025,1294.282,1212.592,1130.896,1060.192,997.607,938.9649999999999,856.874,767.616,697.481,639.9110000000001,591.6980000000001,546.779,510.2909999999999,473.706,456.753,433.787,412.052,344.26,291.542,249.451,230.386,218.234,203.077,191.255,79.28,54.22799999999999,49.743
3372,S2_ChemSteel,Greece,Waste non-RES,Industry,Non-metallic mineral products,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943,-27.943
3373,S2_ChemSteel,Greece,Waste non-RES,Industry,Non-metallic mineral products,Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,33941.434,64698.975,92659.916,118177.213,139031.018,157221.462,173088.153,186941.101,226420.771,253410.948,271593.081,283756.743,291822.602,297107.148,300571.884,302782.21,304157.462,304983.901,305625.411,305920.157,306001.541,306057.551,306278.041,306617.132,306879.742,307486.718,308213.843,308759.795,309615.317
3374,S2_ChemSteel,Greece,Waste non-RES,Industry,Non-metallic mineral products,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],27.943,205.199,215.588,251.121,363.087,387.777,405.961,423.589,430.161,435.049,435.273,436.399,436.551,434.287,423.968,417.101,406.727,396.265,382.399,366.87,347.442,332.946,316.56,276.528,236.372,209.792,206.91,191.123,179.522,171.136,73.28099999999999,57.132,49.16099999999999
3375,S2_ChemSteel,Greece,Waste non-RES,Industry,Other non-classified,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851,-824.851
3376,S2_ChemSteel,Greece,Waste non-RES,Industry,Other non-classified,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],824.851,2042.554,2596.049,4082.813,5489.439,6665.075999999999,7030.809,7917.105,8106.007,8509.706,8939.25,9231.24,9829.679,10789.767,11003.743,11038.701,11301.899,11835.935,12646.105,13474.33,15188.006,16788.049,18246.303,18151.35,17231.507,17003.956,17691.94,19457.322,20342.088,20444.756,11741.375,10335.506,9414.268
3377,S2_ChemSteel,Greece,Waste non-RES,Industry,Paper and printing,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-25.825,-22.29,-18.532
3378,S2_ChemSteel,Greece,Waste non-RES,Industry,Paper and printing,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],25.825,35.65000000000001,36.354,51.396,54.102,60.767,70.963,78.357,93.74199999999999,105.307,115.941,124.696,141.291,159.423,163.515,166.115,173.102,175.294,182.199,186.635,186.728,187.521,191.059,190.562,183.045,171.124,154.76,141.222,134.946,121.613,35.684,22.29,18.532
3379,S2_ChemSteel,Hungary,Ambient heat,Industry,Chemical industry,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3380,S2_ChemSteel,Hungary,Ambient heat,Industry,Chemical industry,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3381,S2_ChemSteel,Hungary,Ambient heat,Industry,Chemical industry,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3382,S2_ChemSteel,Hungary,Ambient heat,Industry,Engineering and other metal,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3383,S2_ChemSteel,Hungary,Ambient heat,Industry,Engineering and other metal,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3384,S2_ChemSteel,Hungary,Ambient heat,Industry,Engineering and other metal,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3385,S2_ChemSteel,Hungary,Ambient heat,Industry,"Food, drink and tobacco",Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3386,S2_ChemSteel,Hungary,Ambient heat,Industry,"Food, drink and tobacco",Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3387,S2_ChemSteel,Hungary,Ambient heat,Industry,"Food, drink and tobacco",Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3388,S2_ChemSteel,Hungary,Ambient heat,Industry,Iron and steel,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3389,S2_ChemSteel,Hungary,Ambient heat,Industry,Iron and steel,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3390,S2_ChemSteel,Hungary,Ambient heat,Industry,Iron and steel,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3391,S2_ChemSteel,Hungary,Ambient heat,Industry,Non-ferrous metals,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3392,S2_ChemSteel,Hungary,Ambient heat,Industry,Non-ferrous metals,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3393,S2_ChemSteel,Hungary,Ambient heat,Industry,Non-ferrous metals,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3394,S2_ChemSteel,Hungary,Ambient heat,Industry,Non-metallic mineral products,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3395,S2_ChemSteel,Hungary,Ambient heat,Industry,Non-metallic mineral products,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3396,S2_ChemSteel,Hungary,Ambient heat,Industry,Non-metallic mineral products,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3397,S2_ChemSteel,Hungary,Ambient heat,Industry,Other non-classified,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3398,S2_ChemSteel,Hungary,Ambient heat,Industry,Other non-classified,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3399,S2_ChemSteel,Hungary,Ambient heat,Industry,Other non-classified,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,S2_ChemSteel,Hungary,Ambient heat,Industry,Paper and printing,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3401,S2_ChemSteel,Hungary,Ambient heat,Industry,Paper and printing,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3402,S2_ChemSteel,Hungary,Ambient heat,Industry,Paper and printing,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3403,S2_ChemSteel,Hungary,Biomass,Industry,Chemical industry,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3404,S2_ChemSteel,Hungary,Biomass,Industry,Chemical industry,Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3405,S2_ChemSteel,Hungary,Biomass,Industry,Chemical industry,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3406,S2_ChemSteel,Hungary,Biomass,Industry,Chemical industry,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3407,S2_ChemSteel,Hungary,Biomass,Industry,Engineering and other metal,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3408,S2_ChemSteel,Hungary,Biomass,Industry,Engineering and other metal,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3409,S2_ChemSteel,Hungary,Biomass,Industry,Engineering and other metal,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3410,S2_ChemSteel,Hungary,Biomass,Industry,"Food, drink and tobacco",Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3411,S2_ChemSteel,Hungary,Biomass,Industry,"Food, drink and tobacco",Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3412,S2_ChemSteel,Hungary,Biomass,Industry,"Food, drink and tobacco",Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3413,S2_ChemSteel,Hungary,Biomass,Industry,"Food, drink and tobacco",Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3414,S2_ChemSteel,Hungary,Biomass,Industry,Iron and steel,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3415,S2_ChemSteel,Hungary,Biomass,Industry,Iron and steel,Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3416,S2_ChemSteel,Hungary,Biomass,Industry,Iron and steel,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3417,S2_ChemSteel,Hungary,Biomass,Industry,Iron and steel,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3418,S2_ChemSteel,Hungary,Biomass,Industry,Non-ferrous metals,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3419,S2_ChemSteel,Hungary,Biomass,Industry,Non-ferrous metals,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3420,S2_ChemSteel,Hungary,Biomass,Industry,Non-ferrous metals,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3421,S2_ChemSteel,Hungary,Biomass,Industry,Non-metallic mineral products,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3422,S2_ChemSteel,Hungary,Biomass,Industry,Non-metallic mineral products,Furnaces - fuel switch emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3423,S2_ChemSteel,Hungary,Biomass,Industry,Non-metallic mineral products,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3424,S2_ChemSteel,Hungary,Biomass,Industry,Non-metallic mineral products,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3425,S2_ChemSteel,Hungary,Biomass,Industry,Other non-classified,Energy balance calibration emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3426,S2_ChemSteel,Hungary,Biomass,Industry,Other non-classified,Space heat emissions,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3427,S2_ChemSteel,Hungary,Biomass,Industry,Other non-classified,Steam and hot water emissions by technology,Energy related CO2-Emissions,[tCO2eq.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
